player_id,level,clan,ammo,lithium,neon,karma,success
34862,4,Ork,4,13,14,73,0
32229,7,Human,2,0,10,69,0
32574,17,Elf,16,12,5,55,1
35048,23,Ork,24,12,5,52,1
33864,16,Human,84,9,7,48,1
34416,3,Ork,1,8,12,74,0
33872,4,Elf,13,1,10,67,0
34063,3,Human,2,5,11,64,0
31544,3,Elf,4,16,16,82,0
32776,12,Elf,26,6,8,66,1
31327,3,Human,14,5,11,91,0
34742,17,Ork,66,12,5,62,1
34947,1,Ork,20,3,10,70,0
34489,4,Ork,10,12,14,72,0
34576,4,Elf,23,0,10,71,0
32156,7,Elf,36,1,9,67,1
35175,9,Human,34,1,9,62,1
33543,9,Human,16,17,2,62,1
32165,6,Ork,14,0,9,74,1
33787,6,Ork,40,2,9,66,1
32134,7,Elf,24,0,10,67,0
32885,4,Ork,31,0,9,57,1
33278,8,Human,14,12,5,48,1
35211,4,Human,2,5,11,61,0
34526,2,Ork,6,5,11,78,0
33339,17,Ork,25,8,7,49,1
32268,24,Ork,100,14,4,63,1
31694,4,Elf,22,0,10,65,0
32845,14,Human,9,1,9,69,1
33597,4,Elf,12,0,9,61,1
32225,4,Elf,2,2,10,65,0
34804,1,Ork,6,3,10,85,0
34408,7,Human,14,0,9,64,1
33878,3,Human,2,18,17,69,0
31254,22,Human,60,9,7,51,1
32290,3,Elf,7,16,16,77,0
32014,1,Human,6,2,10,88,0
33930,1,Ork,2,17,17,74,0
33475,8,Elf,39,0,9,78,1
32476,1,Ork,4,17,17,69,0
33979,11,Ork,96,9,7,63,1
32368,6,Human,25,10,6,63,1
34002,2,Ork,7,0,9,76,1
33634,6,Human,10,9,12,86,0
32441,1,Human,11,1,10,66,0
34796,3,Human,23,6,8,70,1
32389,15,Ork,31,7,8,66,1
31815,4,Ork,1,2,10,71,0
34764,11,Elf,23,9,7,57,1
32929,4,Human,21,2,9,66,1
31870,6,Ork,15,2,10,63,0
32716,7,Elf,7,0,9,77,0
31914,5,Ork,21,0,9,61,1
33655,3,Elf,54,5,8,62,1
31447,14,Human,19,11,6,46,1
31935,2,Human,5,7,11,89,0
33540,10,Elf,16,4,9,53,1
32970,3,Elf,11,2,10,74,0
33016,9,Human,29,1,9,66,1
31557,2,Ork,20,0,9,63,0
31407,5,Elf,1,16,16,79,0
31764,1,Human,2,5,11,80,0
31848,16,Elf,13,4,9,56,1
31860,5,Ork,52,11,6,49,1
32879,6,Elf,6,0,10,64,0
32185,3,Human,4,1,9,62,1
34088,1,Ork,9,4,10,63,0
33044,2,Ork,6,14,15,79,0
33074,31,Ork,114,17,2,57,1
31892,2,Ork,2,3,10,70,0
33498,2,Elf,3,6,11,69,0
33392,12,Human,7,0,9,56,1
34073,6,Human,15,0,10,59,0
34246,16,Human,41,6,8,61,1
32958,28,Elf,71,18,2,54,1
32058,3,Ork,2,3,10,80,0
32490,5,Ork,10,10,13,63,0
31529,4,Human,16,0,10,81,0
32209,6,Elf,6,0,9,56,0
31908,1,Elf,4,12,14,85,0
31665,10,Ork,4,0,9,67,1
31310,1,Elf,19,3,10,72,0
33803,3,Human,5,0,9,64,1
32482,10,Human,56,4,9,54,1
33946,11,Ork,25,2,9,52,1
35098,1,Elf,1,11,13,70,0
31855,17,Elf,64,13,5,62,1
34993,3,Ork,22,6,8,50,1
32711,2,Elf,2,13,14,74,0
32821,4,Elf,12,13,14,75,0
31382,6,Ork,36,0,9,77,1
31491,7,Ork,112,17,2,47,1
33260,11,Human,13,0,9,61,1
31983,10,Elf,23,0,9,65,1
33421,25,Ork,16,13,5,46,1
33633,4,Human,30,0,9,57,1
33478,12,Elf,8,2,9,61,1
34267,5,Ork,3,2,10,67,0
34827,4,Ork,7,3,10,66,0
33337,1,Elf,7,6,11,70,0
34597,4,Human,8,4,9,64,1
35145,6,Ork,9,6,11,79,0
33183,3,Human,10,14,15,67,0
34100,9,Elf,88,13,5,54,1
34324,6,Ork,4,0,10,64,0
33477,6,Human,28,0,10,70,0
32981,6,Ork,20,0,10,81,0
31958,6,Ork,39,0,9,65,1
31421,4,Human,20,0,10,82,0
34158,6,Human,15,18,2,57,1
31959,2,Ork,8,1,10,65,0
35203,7,Ork,10,0,10,76,0
32430,11,Elf,138,17,2,42,1
32803,9,Human,60,11,6,62,1
32017,3,Ork,16,0,9,62,1
33229,2,Elf,12,8,12,64,0
31566,3,Elf,2,16,16,83,0
33382,27,Human,138,16,3,42,1
32046,5,Elf,56,4,9,66,1
32390,1,Human,7,9,12,66,0
35206,14,Ork,57,3,9,60,1
32098,3,Human,22,0,9,69,0
34868,7,Elf,23,0,10,72,0
34661,3,Human,20,0,10,58,0
34379,5,Human,19,1,9,57,1
32196,6,Ork,43,5,8,61,1
34320,3,Elf,22,2,10,71,0
32223,1,Elf,1,9,12,62,0
33211,16,Elf,67,7,8,62,1
32498,9,Elf,8,1,9,60,1
33488,6,Elf,9,3,9,64,1
33360,15,Human,53,3,9,63,1
34782,13,Ork,65,15,4,58,1
33182,16,Elf,59,6,8,53,1
32804,4,Elf,8,13,14,74,0
32587,12,Ork,15,1,9,60,1
34046,2,Elf,12,18,17,67,0
33678,16,Ork,117,19,1,60,1
31432,7,Ork,36,1,9,58,1
31787,5,Human,1,5,11,61,0
35126,2,Human,5,0,10,83,0
33833,11,Human,37,4,9,49,1
32486,5,Ork,36,3,9,59,1
34928,14,Elf,91,10,6,61,1
35233,3,Elf,27,2,9,57,1
33938,5,Elf,4,4,10,73,0
31283,13,Human,75,7,8,54,1
34521,3,Ork,5,16,16,65,0
31538,3,Human,22,0,10,83,0
33538,29,Ork,44,16,3,43,1
33391,4,Ork,18,2,10,80,0
31515,3,Elf,11,7,8,65,1
31853,5,Ork,11,0,9,55,0
34511,9,Ork,9,0,10,72,0
33805,19,Ork,24,7,8,60,1
33163,5,Elf,35,16,3,43,1
31921,4,Ork,30,4,9,51,1
32361,20,Ork,62,14,4,61,1
31625,4,Elf,93,8,7,49,1
33452,17,Ork,68,8,7,64,1
34824,4,Human,4,0,10,62,0
31721,12,Ork,14,0,9,60,1
34937,7,Human,8,0,10,73,0
34167,4,Human,48,12,5,47,1
33301,6,Ork,26,0,10,64,0
34412,3,Human,17,0,10,63,0
33472,4,Human,24,0,10,77,0
33482,9,Ork,24,0,9,57,0
32461,12,Ork,27,4,9,74,1
31418,2,Ork,2,7,11,69,0
32010,5,Ork,3,5,11,63,0
33569,7,Human,3,3,10,61,0
31658,3,Human,17,0,10,81,0
32772,8,Ork,59,5,8,60,1
34212,2,Human,3,19,18,69,0
33253,9,Human,4,1,9,53,1
33594,3,Elf,2,5,11,65,0
34202,13,Human,62,5,8,48,1
31377,1,Elf,23,0,10,81,0
31508,8,Human,38,16,3,54,1
34312,4,Ork,10,6,11,77,0
34822,3,Elf,5,2,10,87,0
33768,5,Human,4,0,10,62,0
33112,16,Ork,7,4,9,64,1
32420,3,Ork,3,9,12,62,0
32417,3,Human,4,5,11,67,0
33947,13,Elf,26,5,8,73,1
32812,7,Elf,19,3,10,70,0
33720,3,Ork,16,0,9,56,0
34631,9,Human,12,0,9,54,0
31718,4,Elf,19,5,11,78,0
33137,21,Human,70,11,6,47,1
32426,2,Ork,22,0,10,65,0
33366,7,Human,25,0,10,60,0
32509,5,Ork,6,1,10,82,0
31446,7,Human,25,11,6,64,1
35057,14,Ork,20,11,6,61,1
34140,8,Human,4,1,10,76,0
33879,2,Ork,7,14,15,66,0
33820,3,Elf,2,0,10,70,0
34163,21,Human,80,16,3,56,1
35042,3,Elf,47,3,9,50,1
32176,4,Ork,16,3,10,86,0
32280,22,Elf,133,19,1,59,1
35209,2,Human,1,18,17,72,0
33953,6,Elf,130,16,3,59,1
31676,6,Ork,2,9,12,71,0
32529,2,Elf,35,0,9,65,1
31443,21,Elf,123,12,5,51,1
31487,6,Elf,7,0,10,61,0
31821,3,Elf,5,2,10,83,0
32449,3,Elf,14,7,11,82,0
32431,4,Human,7,0,10,56,0
33576,3,Elf,32,3,9,55,1
35166,6,Human,3,5,11,71,0
34776,11,Ork,82,13,5,64,1
33136,3,Ork,10,7,11,81,0
34398,14,Elf,4,2,9,61,1
32696,16,Human,8,4,9,55,1
32842,2,Elf,8,0,10,65,0
33209,5,Elf,2,8,12,70,0
33329,2,Elf,5,14,15,84,0
33649,6,Ork,22,18,2,49,1
31648,13,Human,50,4,9,52,1
32304,6,Ork,82,9,7,56,1
33255,11,Human,53,2,9,58,1
33457,4,Ork,35,0,9,72,1
34191,9,Ork,16,0,9,74,1
32047,4,Ork,15,9,12,82,0
32581,3,Ork,20,0,10,65,0
31758,1,Ork,2,13,14,70,0
32501,21,Elf,28,16,3,62,1
32064,12,Human,60,2,9,68,1
31760,3,Human,1,13,14,90,0
32763,2,Ork,4,13,14,70,0
33287,7,Human,9,3,10,81,0
32154,4,Elf,21,0,10,57,0
32998,15,Elf,8,3,9,55,1
32494,16,Human,7,3,9,56,1
31359,13,Ork,10,9,7,47,1
34319,4,Human,4,16,16,75,0
33830,8,Elf,19,4,9,48,1
34767,20,Ork,18,10,6,56,1
32846,8,Ork,22,0,9,61,0
34507,1,Human,4,11,13,84,0
33465,4,Elf,9,5,11,79,0
32200,2,Ork,4,0,10,71,0
33762,23,Human,53,11,6,45,1
34426,3,Elf,3,0,10,65,0
35047,17,Ork,29,16,3,53,1
34990,3,Human,3,0,10,59,0
34138,4,Ork,25,1,9,75,1
32760,5,Ork,74,5,8,57,1
34111,7,Human,32,11,6,50,1
32413,5,Elf,13,0,9,76,1
35221,10,Elf,18,0,9,71,0
34420,1,Human,7,6,11,72,0
33960,3,Ork,7,16,16,75,0
32083,3,Elf,1,4,10,74,0
34801,5,Elf,9,0,9,60,0
31871,23,Ork,32,15,4,49,1
34011,5,Human,9,5,8,54,1
34038,4,Elf,4,9,12,71,0
33899,6,Ork,5,0,10,58,0
33656,7,Human,2,0,10,65,0
34447,3,Elf,7,0,9,78,1
31500,8,Ork,15,1,10,84,0
32735,6,Human,14,9,12,87,0
35219,19,Elf,84,9,7,66,1
35094,7,Human,24,1,9,57,1
34934,1,Ork,10,17,17,81,0
31923,12,Human,32,3,9,52,1
32835,3,Elf,10,0,10,66,0
33828,1,Human,11,1,10,77,0
31561,1,Ork,7,2,10,67,0
31708,7,Human,4,4,10,67,0
33850,4,Elf,13,6,11,86,0
34195,2,Elf,37,0,9,54,1
31619,3,Elf,2,8,12,66,0
32110,8,Ork,16,19,1,58,1
32028,9,Ork,83,9,7,51,1
32993,19,Human,95,13,5,46,1
31357,17,Ork,14,5,8,59,1
34124,3,Elf,14,1,10,70,0
32980,25,Human,16,13,5,62,1
31795,10,Ork,26,19,1,52,1
33150,1,Elf,5,13,14,74,0
34336,9,Human,17,5,8,73,1
33241,16,Elf,64,10,6,60,1
34603,9,Human,13,0,10,55,0
34613,2,Human,27,0,9,54,0
34404,9,Human,19,0,9,55,1
34981,9,Human,14,0,9,59,1
34647,2,Elf,2,12,14,83,0
34667,2,Elf,9,10,13,65,0
34337,4,Ork,20,2,10,64,0
32055,16,Ork,74,13,5,43,1
35218,3,Elf,3,8,12,70,0
31668,2,Human,7,5,11,80,0
33660,6,Ork,39,3,9,60,1
33603,3,Elf,12,15,15,86,0
33605,19,Ork,64,12,5,64,1
35231,1,Elf,10,13,14,64,0
34590,25,Human,115,12,5,54,1
35123,6,Ork,8,0,9,56,1
34972,5,Ork,17,0,9,70,0
32897,7,Ork,49,2,9,50,1
31317,8,Human,7,0,9,63,0
33575,22,Human,65,9,7,63,1
32941,6,Human,10,11,13,90,0
34706,2,Human,41,0,9,65,1
33476,10,Elf,6,0,9,67,1
33736,2,Ork,10,7,11,90,0
34515,6,Ork,4,4,10,85,0
35148,2,Human,4,8,12,68,0
32114,4,Ork,1,12,14,81,0
32320,2,Ork,4,18,17,80,0
35022,9,Human,10,1,9,52,1
34440,3,Ork,11,2,10,59,0
34558,3,Human,6,9,12,62,0
31301,4,Human,22,3,9,67,1
33558,5,Ork,10,9,12,80,0
35016,6,Elf,3,1,10,72,0
34794,4,Ork,42,5,8,53,1
34935,8,Human,16,0,9,54,0
32291,9,Elf,33,2,9,71,1
31453,23,Human,101,16,3,48,1
32616,5,Human,42,8,7,54,1
34592,1,Human,3,16,16,66,0
32102,3,Elf,6,3,9,62,1
32302,2,Elf,4,3,10,77,0
31989,1,Elf,3,13,14,84,0
33246,2,Human,4,13,14,69,0
32363,8,Ork,28,1,9,52,1
33232,7,Human,18,1,9,65,1
34311,16,Ork,15,11,6,48,1
31284,2,Ork,14,11,13,74,0
34568,3,Elf,14,0,10,66,0
34650,15,Elf,45,13,5,52,1
34318,3,Elf,7,4,10,78,0
32485,1,Human,16,0,10,73,0
32423,3,Ork,20,0,10,71,0
33809,8,Elf,25,1,9,55,1
34878,4,Ork,9,11,13,73,0
33252,14,Ork,31,2,9,52,1
34342,9,Ork,6,3,9,54,1
34582,4,Ork,15,0,9,78,1
34221,3,Elf,13,2,9,56,1
32663,13,Ork,44,6,8,63,1
33091,2,Elf,21,0,10,70,0
33831,16,Elf,90,7,8,62,1
33706,7,Human,43,5,8,57,1
33380,2,Human,14,1,10,82,0
31351,4,Human,7,19,18,84,0
34519,2,Human,4,11,13,79,0
34893,4,Elf,1,6,11,62,0
35079,6,Human,27,0,10,72,0
34154,2,Human,3,18,17,76,0
32353,5,Human,3,2,10,89,0
33415,3,Ork,3,8,12,81,0
34573,2,Ork,1,4,10,69,0
35168,5,Ork,13,0,10,64,0
34289,5,Human,5,2,10,63,0
33858,1,Ork,4,16,16,65,0
33186,4,Ork,9,1,9,55,1
34814,5,Elf,16,3,9,63,1
31684,5,Elf,16,3,10,84,0
31894,9,Human,4,0,10,77,0
34946,3,Ork,46,4,9,64,1
33311,4,Ork,3,6,11,67,0
32403,2,Ork,36,0,9,63,1
33282,6,Elf,3,0,10,70,0
33500,2,Human,13,3,10,67,0
33321,1,Elf,8,17,17,82,0
31456,6,Ork,10,5,11,76,0
34206,2,Human,20,0,10,75,0
32135,15,Ork,62,11,6,51,1
33873,9,Ork,14,0,9,56,1
31601,2,Elf,19,2,10,87,0
32311,4,Elf,6,5,8,66,1
31885,7,Ork,91,8,7,67,1
31978,7,Human,103,9,7,46,1
35128,8,Elf,14,0,9,68,0
32572,10,Elf,28,2,9,70,1
33133,5,Elf,14,15,4,50,1
31621,4,Ork,59,8,7,54,1
34976,4,Ork,14,0,10,58,0
31780,4,Human,9,0,9,73,0
31422,12,Elf,29,1,9,68,1
32983,2,Elf,8,11,13,74,0
31504,2,Human,10,0,10,58,0
34491,3,Ork,14,3,10,64,0
31342,11,Elf,10,6,8,64,1
33596,7,Ork,9,3,10,76,0
31878,3,Elf,2,1,10,85,0
32230,8,Elf,37,1,9,70,1
33673,8,Ork,22,0,9,61,0
34720,4,Ork,4,0,10,63,0
34902,5,Human,12,11,6,67,1
34851,8,Human,17,0,9,66,1
32675,6,Human,31,0,10,64,0
33148,2,Human,2,12,14,74,0
33092,3,Human,10,8,12,70,0
32414,9,Elf,3,0,9,77,1
34033,1,Elf,9,3,10,62,0
31774,3,Elf,2,11,13,84,0
33012,1,Human,13,0,10,63,0
33485,29,Ork,148,16,3,47,1
32626,1,Elf,16,6,11,64,0
34691,4,Human,5,4,10,79,0
34048,2,Ork,23,0,10,62,0
34371,3,Elf,9,10,13,67,0
34359,2,Elf,7,0,9,67,0
31934,15,Elf,71,16,3,42,1
33251,26,Elf,36,19,1,44,1
33299,6,Human,40,4,9,52,1
32122,6,Human,24,11,6,60,1
34769,10,Ork,14,0,10,67,0
31528,3,Human,3,2,10,59,0
31495,4,Elf,8,0,10,68,0
32671,20,Human,86,9,7,54,1
32105,4,Elf,17,6,11,87,0
33185,2,Ork,17,0,9,60,0
34365,7,Human,6,0,10,71,0
34301,16,Human,14,14,4,63,1
31276,8,Human,56,5,8,50,1
32400,19,Ork,8,7,8,65,1
33646,4,Elf,24,0,10,59,0
31364,8,Ork,12,2,10,76,0
33096,3,Human,2,1,10,68,0
34454,3,Human,1,9,12,71,0
31331,12,Elf,27,0,9,69,1
34898,9,Human,39,0,9,65,0
34678,1,Ork,3,16,16,65,0
35009,21,Ork,9,9,7,62,1
32633,3,Ork,11,0,9,56,1
32528,7,Human,15,3,10,83,0
33997,3,Human,11,16,16,69,0
32299,7,Human,57,19,1,48,1
32284,3,Elf,3,0,10,63,0
31590,3,Elf,5,1,9,76,1
33973,2,Elf,2,3,10,63,0
34086,4,Elf,30,5,8,58,1
33572,1,Elf,27,0,10,58,0
33003,2,Ork,8,4,10,61,0
34493,8,Ork,10,12,5,57,1
34823,5,Human,9,3,10,67,0
32342,5,Human,7,12,14,74,0
34591,10,Elf,13,0,9,56,0
34952,5,Elf,7,13,14,66,0
33047,5,Elf,12,0,10,71,0
34481,6,Human,21,2,10,69,0
34896,2,Ork,3,9,12,70,0
32837,12,Elf,12,3,9,62,1
34735,2,Elf,7,0,10,63,0
33684,6,Elf,7,7,11,68,0
34238,14,Elf,27,8,7,51,1
32916,14,Ork,82,11,6,49,1
34677,8,Elf,35,0,9,54,1
34165,2,Elf,12,6,11,70,0
33808,2,Human,9,8,12,62,0
34433,1,Ork,3,4,10,87,0
32334,10,Ork,17,0,10,61,0
33698,10,Elf,79,11,6,47,1
32168,2,Elf,5,7,11,69,0
33388,1,Elf,4,15,15,68,0
34832,16,Ork,68,9,7,63,1
31273,11,Elf,13,0,9,81,1
31801,5,Ork,8,3,9,61,1
34873,5,Human,2,5,11,78,0
34281,16,Elf,48,16,3,55,1
33870,5,Elf,17,6,11,73,0
32305,18,Human,11,7,8,51,1
34622,7,Ork,9,1,10,84,0
33583,13,Ork,92,11,6,46,1
33487,3,Human,10,1,9,72,1
31263,25,Ork,69,16,3,62,1
32957,16,Elf,67,8,7,67,1
33682,5,Elf,21,11,6,54,1
34999,13,Human,49,7,8,54,1
32721,4,Ork,18,3,10,90,0
33620,7,Human,30,8,7,59,1
32241,5,Ork,9,2,10,68,0
33909,14,Ork,30,13,5,49,1
32325,10,Human,37,4,9,48,1
34258,8,Elf,13,3,9,71,1
33799,3,Human,2,16,16,68,0
32070,3,Human,24,1,9,56,1
35150,8,Elf,3,0,10,64,0
31811,4,Human,8,8,12,85,0
32051,4,Ork,75,9,7,51,1
34065,3,Elf,32,3,9,73,1
31549,17,Human,61,16,3,59,1
34571,3,Elf,2,0,10,57,0
32582,4,Ork,9,11,13,91,0
33039,4,Ork,7,18,17,78,0
34471,2,Human,28,0,10,66,0
31291,9,Ork,16,3,9,53,1
34431,6,Elf,17,3,10,90,0
32733,7,Ork,9,0,10,56,0
33072,7,Elf,7,2,10,71,0
32422,5,Human,10,1,10,63,0
31975,18,Ork,121,18,2,59,1
33689,4,Human,5,8,12,72,0
33009,20,Human,23,13,5,52,1
33266,2,Ork,2,11,13,82,0
32247,6,Human,14,0,9,76,1
31553,10,Ork,20,3,9,75,1
32183,23,Elf,24,13,5,48,1
32912,8,Human,4,0,9,64,0
31967,16,Elf,27,3,9,61,1
32948,10,Ork,20,3,9,61,1
33220,12,Elf,24,3,9,50,1
33245,22,Ork,58,9,7,65,1
35109,3,Human,42,1,9,73,1
31806,4,Ork,36,2,9,54,1
32020,2,Human,9,12,14,65,0
33327,4,Ork,15,6,8,68,1
35193,4,Elf,22,0,9,58,1
31962,5,Human,6,3,10,72,0
32516,13,Human,85,6,8,66,1
31580,4,Human,1,16,16,72,0
33661,4,Ork,22,6,8,57,1
34217,2,Elf,1,5,11,68,0
34139,2,Ork,6,16,16,66,0
34339,7,Elf,38,1,9,56,1
32578,1,Human,15,10,13,80,0
31391,3,Ork,15,0,10,81,0
33710,5,Ork,2,5,11,73,0
34877,9,Ork,82,6,8,48,1
31314,3,Ork,18,4,10,67,0
33844,11,Ork,4,1,9,72,1
35108,2,Ork,4,7,11,74,0
32130,11,Elf,24,3,9,52,1
32346,1,Human,12,8,12,89,0
31490,4,Human,38,6,8,56,1
33800,15,Ork,41,9,7,47,1
33748,11,Human,53,16,3,52,1
32963,2,Human,23,1,10,70,0
34188,27,Elf,100,15,4,51,1
33041,2,Human,8,0,10,58,0
32030,2,Human,5,6,11,70,0
34916,7,Ork,11,0,9,55,0
31399,8,Human,17,2,10,68,0
33398,15,Elf,33,8,7,59,1
33390,7,Elf,65,3,9,51,1
34192,15,Human,25,5,8,71,1
34226,5,Human,19,0,9,60,0
32599,7,Ork,7,0,9,73,0
32967,5,Ork,3,16,16,68,0
33708,20,Ork,56,15,4,44,1
31465,5,Ork,10,2,10,63,0
35080,4,Ork,23,0,9,66,1
33296,4,Ork,3,6,11,68,0
33105,5,Ork,14,3,10,73,0
32952,5,Human,9,4,10,84,0
32035,5,Human,45,8,7,60,1
32062,4,Elf,19,11,6,67,1
31980,3,Human,20,0,9,54,1
33754,2,Human,9,0,10,69,0
33466,4,Elf,73,7,8,54,1
33176,5,Elf,37,8,7,53,1
33344,2,Ork,3,3,10,63,0
34309,3,Human,3,8,12,85,0
32201,2,Ork,1,7,11,81,0
32001,2,Elf,2,2,10,73,0
34015,3,Human,13,9,12,85,0
32207,6,Elf,10,2,9,51,1
34781,5,Human,7,11,13,78,0
34314,5,Elf,48,8,7,57,1
31253,5,Human,12,9,7,53,1
31469,4,Elf,11,5,11,67,0
35071,8,Ork,35,5,8,53,1
33817,4,Elf,79,6,8,48,1
33719,3,Human,5,15,15,87,0
33345,1,Ork,1,15,15,74,0
31650,8,Human,64,18,2,56,1
34480,5,Ork,4,18,17,82,0
32868,5,Ork,9,2,10,65,0
34240,3,Ork,16,0,10,61,0
34262,10,Human,21,0,9,53,0
32800,7,Ork,79,13,5,47,1
34096,6,Human,3,0,10,59,0
31591,10,Elf,5,3,9,51,1
34563,4,Ork,18,0,10,72,0
34265,3,Human,24,0,10,81,0
31858,4,Elf,10,1,9,52,1
31389,21,Elf,25,14,4,48,1
32287,10,Human,17,1,9,66,1
34630,19,Elf,12,6,8,59,1
31336,12,Ork,40,15,4,63,1
31348,4,Human,3,0,10,67,0
32037,5,Human,16,5,11,80,0
31588,1,Elf,2,12,14,87,0
32245,9,Human,12,1,9,63,1
34157,12,Elf,23,4,9,67,1
31319,3,Ork,13,5,11,66,0
34860,8,Ork,56,13,5,60,1
33747,3,Human,7,5,11,66,0
31565,4,Elf,5,1,9,63,1
32699,4,Human,17,7,11,79,0
31838,1,Elf,2,19,18,71,0
34739,2,Ork,3,0,9,62,1
32272,9,Human,8,0,10,67,0
34390,7,Human,21,0,10,61,0
35180,4,Elf,18,3,9,64,1
32886,10,Ork,22,4,9,52,1
32129,4,Human,9,12,14,79,0
34798,19,Ork,81,9,7,55,1
34757,5,Ork,10,3,10,86,0
32584,18,Elf,82,11,6,60,1
34156,11,Ork,40,12,5,47,1
34856,4,Human,19,2,9,64,1
33885,1,Ork,2,2,10,82,0
32734,3,Human,3,16,16,64,0
33153,15,Ork,28,7,8,50,1
32706,6,Elf,8,2,10,85,0
32489,11,Human,20,6,8,64,1
32263,2,Ork,2,9,12,75,0
34256,6,Ork,30,0,10,74,0
34353,1,Ork,15,4,10,73,0
33759,3,Human,2,6,11,73,0
32181,4,Ork,42,6,8,58,1
31663,5,Ork,18,1,9,58,1
31323,4,Ork,13,9,12,89,0
34562,15,Ork,38,13,5,57,1
33773,4,Ork,5,11,13,72,0
35214,12,Elf,85,15,4,52,1
33721,13,Ork,4,1,9,74,1
34995,4,Elf,9,0,9,75,1
33638,4,Human,10,1,9,58,1
32514,5,Human,2,11,13,74,0
35173,2,Ork,1,18,17,91,0
35111,1,Human,2,4,10,71,0
32538,11,Elf,29,18,2,50,1
32384,4,Elf,12,10,6,64,1
32345,6,Elf,8,0,10,64,0
33462,3,Human,12,6,11,66,0
33330,7,Human,15,0,10,70,0
32479,2,Elf,7,16,16,68,0
34537,4,Elf,5,3,10,67,0
33882,8,Ork,13,0,10,59,0
34636,4,Human,10,9,12,65,0
35077,16,Elf,127,14,4,44,1
31804,20,Elf,133,16,3,45,1
31468,14,Elf,72,6,8,60,1
35129,5,Human,3,1,10,68,0
31984,3,Human,6,2,9,75,1
34332,8,Human,15,12,5,48,1
32513,7,Human,55,1,9,57,1
33898,3,Ork,18,0,10,63,0
31947,19,Elf,75,18,2,50,1
33553,1,Elf,10,5,11,90,0
34711,6,Ork,8,5,11,73,0
32374,2,Ork,2,5,11,86,0
31919,7,Human,10,3,10,71,0
32615,11,Human,46,0,9,55,1
33265,4,Human,2,19,18,80,0
34858,4,Human,12,3,10,72,0
32101,4,Elf,8,5,11,65,0
32210,2,Ork,4,1,10,81,0
33793,3,Elf,4,7,11,74,0
32215,6,Ork,38,2,9,74,1
32125,4,Elf,17,2,9,62,1
32521,8,Ork,12,1,10,64,0
32833,17,Elf,82,16,3,45,1
34252,1,Human,2,5,11,91,0
31404,4,Ork,14,4,9,51,1
33021,6,Elf,14,13,5,53,1
31498,5,Ork,19,0,10,82,0
34201,10,Ork,22,1,9,62,1
32333,24,Human,12,15,4,48,1
32986,2,Elf,18,5,11,88,0
32140,26,Ork,13,15,4,43,1
33618,7,Ork,43,6,8,52,1
34437,3,Elf,9,3,9,54,1
34109,5,Human,15,9,12,65,0
32481,16,Human,50,13,5,59,1
35181,6,Human,23,6,8,51,1
32091,5,Elf,9,5,11,84,0
32246,3,Human,63,4,9,49,1
33084,8,Ork,25,1,10,65,0
33141,11,Human,118,11,6,50,1
33523,5,Elf,12,0,9,80,1
32881,1,Human,12,11,13,71,0
31830,4,Elf,10,15,15,97,0
35053,10,Ork,10,0,10,62,0
32783,12,Ork,54,5,8,50,1
32730,3,Ork,15,0,10,75,0
31525,2,Elf,6,13,14,94,0
31297,4,Human,28,0,10,74,0
33426,8,Human,111,13,5,54,1
32432,4,Elf,4,1,10,64,0
32025,10,Ork,23,1,9,53,1
32906,4,Ork,20,1,10,60,0
31889,9,Elf,7,0,10,80,0
32278,25,Human,20,18,2,58,1
34210,4,Elf,4,13,14,77,0
32189,5,Elf,9,0,10,71,0
31300,10,Human,108,18,2,46,1
34304,22,Human,33,9,7,51,1
34253,8,Elf,33,17,2,52,1
32937,8,Human,15,0,10,81,0
32824,7,Elf,27,0,10,55,0
33468,18,Elf,102,14,4,43,1
31398,16,Elf,24,19,1,61,1
32848,25,Elf,45,13,5,46,1
33812,2,Human,4,19,18,67,0
34132,6,Ork,4,4,10,65,0
31494,12,Ork,23,9,7,46,1
34450,9,Human,9,0,10,57,0
33887,6,Elf,19,0,10,66,0
33530,2,Ork,3,0,10,57,0
34075,5,Elf,12,0,9,66,0
33420,4,Ork,48,1,9,75,1
32889,2,Human,1,9,12,67,0
31762,7,Human,21,1,9,71,1
34687,14,Elf,99,9,7,51,1
32351,7,Human,52,5,8,65,1
33624,2,Elf,8,5,11,67,0
34941,5,Elf,4,0,9,67,1
34689,3,Ork,14,0,9,67,1
31423,6,Human,17,4,10,83,0
31429,10,Ork,6,0,10,64,0
32128,7,Ork,24,0,10,66,0
32296,17,Elf,15,10,6,49,1
34984,5,Elf,11,0,9,58,0
31252,4,Elf,48,1,9,58,1
31522,10,Human,65,9,7,69,1
32286,3,Ork,7,16,16,66,0
34583,1,Ork,3,6,11,83,0
33559,3,Elf,3,3,10,66,0
34918,4,Elf,4,18,17,70,0
32705,6,Elf,16,5,11,88,0
34547,4,Human,20,1,9,51,1
34025,5,Ork,8,5,11,83,0
31289,7,Elf,18,15,4,52,1
33513,7,Ork,13,0,10,58,0
34775,12,Elf,82,8,7,69,1
33200,8,Elf,3,0,10,57,0
33733,2,Ork,8,5,11,66,0
34663,25,Human,127,13,5,61,1
32556,7,Elf,6,0,9,68,0
33690,14,Elf,123,16,3,63,1
33626,7,Human,45,1,9,63,1
32659,5,Human,3,7,11,66,0
31746,17,Ork,64,7,8,51,1
33539,1,Ork,2,13,14,73,0
